samples,frequencies,BPM
-0.23044248,8,
0.09489144,27,
0.070736974,27,
-0.10313473,27,
-0.14563535,27,
0.0824118,27,
0.03765545,27,
0.017179135,13,
0.051900137,13,
-0.02371712,13,
-0.011474136,13,
0.023298685,13,
-0.04822503,13,
-0.013445289,13,
0.01707769,13,
-0.034556095,13,
-0.006837761,13,
0.037094556,13,
-0.010772637,28,
0.009769676,28,
0.016700102,28,
-0.00462743,28,
-0.004282589,28,
0.008804523,28,
0.003583283,28,
-0.009352759,28,
0.010528564,28,
-0.013149565,28,
-0.001737206,28,
-0.011563765,8,
0.002566143,8,
-0.012769783,8,
0.008829674,8,
0.00763564,8,
-0.007308015,8,
0.01154081,100,
-0.011857125,100,
0.012392703,100,
-0.003347819,100,
-0.008315196,100,
-0.001357931,100,
0.011676855,100,
0.005310194,100,
0.008333257,100,
0.001128036,100,
-0.005225629,100,
-0.005974559,100,
-0.028108073,100,
-0.012807255,100,
-0.003731145,100,
0.024743713,100,
0.024648346,100,
0.035753503,0,
0.011878562,0,
-0.003982814,0,
-0.03444047,0,
-0.045623105,0,
-0.024792155,100,
-0.001438782,100,
0.007779282,100,
0.023571622,100,
-0.00237794,100,
0.002637205,100,
-8.18E-04,7,
0.008043272,7,
0.016894044,7,
-0.005848471,7,
0.035229404,7,
0.002020102,7,
-0.009707054,9,
5.98E-04,9,
-0.03222609,9,
0.005492657,9,
0.006030429,9,
0.030468965,7,
-0.012546641,7,
-0.045730792,7,
-0.025090074,7,
-0.007919041,7,
0.006560435,7,
0.027143765,7,
0.034854684,7,
0.004038009,7,
-0.004784238,7,
-0.008423392,7,
-0.006673864,100,
-0.012343752,100,
0.017045788,100,
0.002823889,100,
0.00489581,100,
-0.013301309,100,
-0.005186638,100,
-0.01192785,100,
-0.001138502,100,
0.015067041,100,
0.007303457,100,
0.00460515,100,
0.002261643,8,
-8.98E-04,8,
-0.012965244,8,
-0.075954504,8,
0.099793494,8,
0.06249858,11,
-0.053220764,11,
0.05130025,11,
-0.08115447,11,
-0.002140282,11,
-0.022495404,11,
6.68E-04,13,
0.002779834,13,
0.02155287,13,
0.007783839,13,
-0.010108441,13,
0.00212644,13,
0.010562154,16,
-0.01271155,16,
0.006077691,16,
-0.011654237,16,
-0.007803419,16,
-0.009557504,105,
0.008815832,105,
0.008727049,105,
-0.005418558,105,
-0.008924873,105,
-0.001250748,105,
-0.005055149,9,
0.01095257,9,
0.012104406,9,
0.015691064,9,
-0.03052011,9,
0.04167118,9,
-0.0463506,9,
0.03488912,9,
-0.011287621,9,
0.003185272,9,
-0.002862373,9,
-0.008412251,7,
-0.001088877,7,
-0.01721745,7,
0.01306095,7,
-0.00341196,7,
0.021900581,7,
-0.020668233,7,
0.006759272,7,
-0.009177723,7,
0.008878792,7,
-0.002807685,7,
0.008020148,7,
-0.004061471,7,
-0.007372324,7,
-0.006936673,7,
0.010362135,7,
-0.002431447,7,
0.008899385,7,
0.002302828,7,
-0.005007718,7,
-0.003683546,7,
0.00343289,7,
0.00776409,7,
-0.0136659,8,
-0.001486719,8,
-0.001557612,8,
-0.03741644,8,
0.10533628,8,
-0.07158566,9,
-0.035926685,9,
0.08813284,9,
-0.08465927,9,
0.056988876,9,
-0.016263269,9,
0.004012015,13,
0.013018413,13,
5.69E-05,13,
0.004829474,13,
-0.009652028,13,
0.002075803,13,
0.003366723,13,
0.011452363,13,
-0.006354847,13,
0.002910648,13,
-0.011813914,13,
-0.018752782,81,
-0.007771686,81,
-0.00450455,81,
0.003906689,81,
0.008571085,81,
-4.91E-04,81,
0.00710192,8,
0.009682917,8,
0.009075266,8,
0.004232795,8,
0.009278998,8,
1.15E-04,6,
-0.002850389,6,
-0.011615922,6,
0.010337492,6,
-0.006464561,6,
-3.77E-04,6,
-0.030329375,9,
0.012316071,9,
-0.0180182,9,
-0.015766514,9,
0.013173196,9,
0.025098851,9,
-0.004406651,7,
0.00995079,7,
-0.007377557,7,
0.023378862,7,
-0.008440608,7,
-0.01438394,7,
0.007527613,7,
0.008280763,7,
0.002743544,7,
0.003044669,7,
-0.006756909,7,
-0.021813147,73,
-0.006235848,73,
-0.005282174,73,
-0.002595682,73,
-0.004211527,73,
0.01118162,174,
-0.001251255,174,
0.001761344,174,
0.002287468,174,
0.012108288,174,
-0.002970062,174,
-0.006050008,8,
0.030678943,8,
-0.00346361,8,
0.048586752,8,
-0.0771801,8,
0.004401756,8,
0.07479018,15,
-0.05578134,15,
0.008871534,15,
-0.05147816,15,
0.03142264,15,
-0.02101341,13,
-0.009114763,13,
0.023617027,13,
-0.003593749,13,
0.008788319,13,
0.012133438,13,
0.001518283,81,
-0.0016599,81,
-0.008763845,81,
-0.004036152,81,
-0.018017018,81,
-0.011886495,81,
0.009943362,7,
0.006849913,7,
0.002926177,7,
0.004175575,7,
0.014495343,7,
-0.001919839,8,
-0.006729902,8,
0.005620771,8,
5.62E-05,8,
-0.009463319,8,
0.012681505,8,
0.005780448,8,
-0.049867038,8,
-0.1983462,8,
0.31781763,8,
-0.031666882,8,
-0.069334485,11,
-0.011213353,11,
-0.025820605,11,
0.05182992,11,
0.03384261,11,
0.001219353,11,
0.017120732,13,
-0.045925073,13,
-0.004189584,13,
-0.009806303,13,
0.001999847,13,
0.017138118,13,
-0.005413832,23,
-0.023673909,23,
8.30E-04,23,
-0.003445381,23,
-0.019862082,23,
0.007941322,33,
0.020654729,33,
-0.011632294,33,
0.014758827,33,
0.010596925,33,
-0.012071323,33,
0.005269515,33,
0.00638928,33,
-0.00250369,33,
-0.00832448,33,
-0.001570102,33,
-0.011903881,33,
0.002208473,33,
0.001693827,33,
-0.012480643,33,
0.013891912,33,
0.015077,33,
0.017070433,33,
-0.012688594,33,
-1.22E-04,33,
-0.013511455,33,
-0.013619482,33,
-0.002067532,33,
0.015300818,33,
0.001726066,33,
0.006186392,33,
0.014121131,33,
-0.022881262,33,
-0.002010818,8,
-0.001288895,8,
-0.009183124,8,
0.003058003,8,
0.003622106,8,
-0.001996471,8,
0.011477681,3,
0.003890147,3,
-0.004353312,3,
-0.005240314,3,
0.010335635,3,
0.001594071,3,
-0.023254968,17,
0.046426892,17,
-0.042863525,17,
-0.021064218,17,
-0.011135877,17,
0.03325825,8,
0.053977292,8,
0.042353436,8,
-0.024930228,8,
-0.073605426,8,
-0.052181512,8,
0.022395985,7,
-0.030116696,7,
0.002343338,7,
0.030342879,7,
0.006795225,7,
0.02976409,7,
0.026136415,7,
0.001107781,7,
-2.35E-04,7,
0.004823904,7,
-8.86E-05,7,
-0.00867084,7,
0.018350212,7,
-0.012394222,7,
-0.016871426,7,
-0.02522747,7,
-0.00225084,7,
-0.013397014,7,
-0.010620556,7,
0.004670641,7,
0.006273151,7,
0.006697494,7,
0.00803382,3,
-0.003120625,3,
0.002395157,3,
0.005017677,3,
0.0520772,3,
0.00481192,3,
-0.030150287,2,
-0.13564017,2,
0.1277937,2,
0.1533991,2,
-0.43068218,2,
0.46081203,2,
0.16387568,2,
-0.6824443,2,
0.19644138,2,
0.28321055,2,
-0.35566142,2,
0.10625079,2,
0.34697405,2,
-0.36189845,2,
-0.004257607,2,
0.30958125,2,
-0.27771315,2,
-0.025408246,2,
0.17423494,2,
-0.011575074,2,
-0.1405093,2,
0.13765015,2,
-2.80E-05,2,
-0.09013674,1,
0.03736226,1,
0.05285786,1,
-0.03159582,1,
-0.054180346,1,
0.0464198,0,
0.009421796,0,
-0.003211266,0,
-0.002657966,0,
-0.002271433,0,
-0.00160403,0,
-0.001257837,0,
-9.55E-04,0,
-7.32E-04,0,
-5.58E-04,0,
-4.26E-04,0,
-3.22E-04,0,
-2.48E-04,0,
-1.74E-04,0,
-1.36E-04,0,
-1.03E-04,0,
-6.08E-05,0,
-3.56E-05,0,
-3.04E-05,0,
-2.70E-05,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
