samples,frequencies,BPM
-0.005032035,37,
0.01673934,37,
-0.018295737,37,
0.012377908,37,
-6.98E-04,36,
0.036591586,36,
-0.02823089,36,
-0.002046585,36,
-0.015414294,5,
-0.03703656,5,
0.057051715,5,
0.002671073,5,
-0.023152519,5,
0.031945508,5,
-0.02880893,5,
4.65E-04,5,
0.014081731,5,
-0.01543707,5,
0.004496294,5,
0.001728282,3,
5.17E-04,3,
2.52E-05,3,
-4.82E-05,3,
-6.56E-05,5,
2.34E-04,5,
-2.15E-04,5,
1.44E-05,5,
1.34E-04,5,
-1.57E-04,5,
1.27E-05,5,
1.12E-05,43,
1.44E-04,43,
-1.53E-04,43,
6.85E-04,43,
-0.004897174,50,
-0.005650576,50,
0.014490352,50,
-0.013907826,50,
-0.015656639,5,
0.05512832,5,
-0.041904226,5,
8.68E-04,5,
0.04105164,5,
-0.04241102,5,
0.009168289,5,
0.013467453,5,
-0.019366546,5,
0.011405496,5,
0.00135994,5,
-0.005265068,5,
0.002066108,5,
1.84E-04,5,
-3.73E-04,5,
1.69E-05,5,
8.08E-06,5,
0.001679028,5,
-0.032874726,5,
0.015836827,5,
0.041686337,5,
-0.041695762,5,
0.06262061,6,
-0.04658138,6,
-0.023629919,6,
0.09362097,6,
-0.081887975,5,
0.01800324,5,
0.029603735,5,
-0.117201075,5,
0.06603824,5,
0.006488463,5,
-0.014715644,5,
0.10489969,5,
-0.04970483,5,
-0.027113859,5,
0.04881242,5,
-0.07130275,6,
0.031205682,6,
-0.041192222,6,
-0.025523018,6,
0.019265456,7,
-0.006601783,7,
0.06833974,7,
0.03585681,7,
-0.02779624,7,
0.008990905,7,
-0.03697934,7,
-0.014174293,6,
0.03451953,6,
-0.06868138,6,
-0.017006258,6,
0.00140134,5,
-0.002007877,5,
0.11478761,5,
-0.015034844,5,
-0.011761385,5,
0.04025224,5,
-0.089826025,5,
0.013625314,5,
0.019939872,6,
-0.07134101,6,
0.04371486,6,
0.06436685,5,
-0.061207265,5,
0.022927789,5,
-0.017013326,5,
-0.03800134,5,
0.048495572,5,
-0.03132697,5,
-0.027940301,5,
0.084193625,5,
-0.06744329,5,
0.016964296,5,
0.04924617,5,
-0.05175568,5,
0.046891943,5,
-0.031244839,5,
-0.02571218,5,
0.12862228,5,
-0.08004413,5,
-0.018301347,5,
0.060193904,5,
-0.10018506,5,
0.06457149,5,
-0.046750575,5,
-0.018642763,5,
0.061214,5,
-0.0119409,5,
0.06901056,5,
-0.045808345,5,
-0.05910245,5,
0.06604352,5,
-0.067858525,5,
0.010736129,5,
0.03484614,5,
-0.058663536,5,
0.029371485,5,
0.035057742,5,
-0.066431046,5,
0.0751198,5,
-0.001890968,40,
-0.03717254,40,
0.012928234,40,
-0.002322478,40,
0.02358706,6,
-0.0120798,6,
0.006656086,6,
-0.014852636,4,
-0.020167856,4,
-0.010319766,4,
0.036321305,4,
0.007447187,5,
-0.022524104,5,
0.008799722,5,
-0.007348229,5,
-3.79E-04,4,
0.002716625,4,
0.002240125,4,
8.64E-04,4,
2.65E-04,4,
9.87E-06,4,
1.46E-05,4,
2.69E-06,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
