samples,frequencies,BPM
0.003286923,25,
-0.003187965,25,
0.014959224,25,
-0.016959246,25,
0.007773455,17,
-0.007939619,17,
0.016616933,17,
-0.019309774,17,
0.009862564,25,
-0.002624175,25,
0.013733584,25,
-0.016829435,25,
0.003097871,25,
3.13E-05,25,
0.01586555,25,
-0.018150441,25,
-1.17E-04,25,
0.007168265,25,
0.010287005,25,
-0.020142723,26,
0.004643945,26,
0.006719477,26,
1.18E-04,26,
-0.012513441,26,
0.011466644,26,
0.010918561,26,
-0.012551252,26,
-0.006777595,26,
0.007077273,26,
0.005822462,26,
-0.015741909,26,
0.014664145,26,
0.005399367,26,
-0.006973042,26,
-0.010958279,26,
0.009272631,26,
-0.00107395,26,
-0.007329492,26,
0.015813828,26,
0.001351974,26,
-0.008209453,26,
-0.007676854,26,
0.009533714,26,
-0.007308848,26,
-0.00482346,26,
0.018582737,26,
-0.004450293,26,
-0.010364533,26,
0.003081715,26,
0.009057774,26,
-0.011510176,26,
0.001190859,26,
0.004899193,26,
0.002185709,10,
-0.01489471,10,
0.013262693,10,
0.007984386,10,
-0.021635728,10,
0.028602937,10,
-0.005161173,10,
-0.042529386,10,
0.029159097,10,
0.037460104,10,
-0.041839376,10,
-0.039253797,10,
0.07398874,10,
-0.012344809,10,
-0.032763314,10,
-0.014666613,10,
0.06676214,10,
-0.032133777,10,
-0.030034907,10,
0.032006208,10,
0.009930555,10,
-0.020879745,10,
-0.01562758,10,
0.0421404,10,
-0.01960272,10,
-0.02335986,10,
0.030552248,10,
-0.003691281,10,
-0.010148666,10,
-0.00831245,10,
0.032937218,10,
-0.020962434,10,
-0.008769877,10,
0.00502362,10,
0.017460318,10,
-0.008188359,10,
-0.013735715,10,
0.004012052,10,
0.007014667,10,
-7.11E-04,10,
0.007130567,10,
-0.018411187,10,
-3.58E-04,10,
0.025466807,10,
-0.011882221,10,
-0.0189292,10,
0.028677547,10,
-0.008006489,10,
-0.016746858,10,
0.010732539,11,
0.007513046,11,
-0.003519507,11,
-0.00505122,11,
-0.003753887,11,
0.003640231,11,
0.004303652,11,
0.004286934,10,
-0.008810043,10,
-0.006801942,10,
0.009240655,10,
0.008849761,10,
-0.008830239,10,
-0.009056652,10,
0.016144697,10,
-0.001261206,10,
-0.014745712,10,
0.011742648,10,
-2.15E-04,10,
-0.008295059,10,
0.008060006,10,
-0.002668605,10,
-0.00633969,10,
0.004909964,10,
0.006625793,10,
-0.003206478,10,
-0.005609961,11,
0.002336727,11,
0.002610599,11,
-7.03E-04,11,
-2.02E-04,11,
-9.42E-04,11,
3.23E-04,11,
6.94E-04,10,
-2.18E-05,10,
8.72E-04,10,
-1.24E-04,10,
-0.001603519,10,
-2.34E-04,10,
5.83E-04,10,
3.03E-04,10,
-2.07E-04,11,
8.38E-05,11,
-2.60E-04,11,
-4.14E-04,11,
2.93E-04,11,
-3.46E-04,11,
2.25E-04,11,
1.30E-04,10,
-6.46E-04,10,
0.002543506,10,
-0.001132629,10,
5.49E-04,2,
-4.32E-04,2,
-0.001615524,2,
-0.00110974,2,
0.002152387,10,
0.001680262,10,
-7.85E-04,10,
-0.00122564,10,
-1.84E-04,8,
1.16E-04,8,
1.86E-04,8,
-7.44E-04,1,
8.29E-04,1,
2.43E-04,1,
-1.80E-04,1,
1.06E-04,1,
7.55E-04,1,
0.0011526,1,
-1.82E-04,1,
-0.001131955,1,
-2.04E-04,1,
-2.67E-04,1,
3.50E-04,1,
-6.04E-04,1,
-4.39E-04,1,
-9.26E-04,1,
-6.56E-04,0,
9.50E-04,0,
3.48E-04,0,
3.23E-04,0,
5.02E-04,1,
3.96E-04,1,
7.70E-04,1,
9.74E-05,1,
-2.44E-04,0,
-2.62E-04,0,
-6.61E-04,0,
-4.85E-04,0,
-5.01E-04,0,
5.37E-04,0,
1.13E-04,0,
4.60E-04,2,
3.52E-04,2,
-7.10E-04,2,
