samples,frequencies,BPM
0.010911042,0,
0.014559708,0,
0.015573711,0,
0.014414177,0,
0.011496859,0,
0.007833069,0,
0.004350771,0,
0.003035625,0,
0.004141215,0,
0.004156844,0,
0.005794979,0,
0.006972326,0,
0.006156451,0,
0.004235154,275,
7.12E-04,275,
-8.65E-04,275,
-0.002331167,278,
-0.003810496,278,
-0.005160428,278,
-0.004678297,0,
-0.004502855,0,
-0.006232408,0,
-0.007008288,0,
-0.005795147,0,
-0.006741763,0,
-0.007065088,0,
-0.004614775,0,
-8.79E-04,296,
-6.39E-04,296,
-0.001299014,296,
-0.001195664,338,
-7.75E-04,338,
-7.45E-04,338,
-0.001259186,344,
-7.60E-04,344,
8.80E-04,344,
0.001660318,344,
0.002149842,344,
4.86E-04,344,
-1.38E-04,0,
0.001624355,0,
0.001333296,0,
0.001261875,0,
0.002554671,0,
0.002786746,0,
0.002005321,0,
7.31E-04,0,
0.001956419,320,
0.002512491,320,
0.00415113,320,
0.006080661,278,
0.008468964,278,
0.010024587,278,
0.008291504,353,
0.004542179,353,
-1.84E-04,361,
-0.00371975,361,
-0.005776493,361,
-0.008002126,0,
-0.008291504,0,
-0.008011536,0,
-0.00672916,0,
-0.005898497,0,
-0.003776046,0,
0.001109119,0,
0.007354467,0,
0.011974116,0,
0.016147427,317,
0.013151126,317,
0.007353123,317,
-0.013022905,313,
-0.035279393,313,
-0.019424371,0,
-0.008458041,0,
-0.003334751,0,
0.001271286,0,
0.004246581,0,
0.006531871,0,
0.007087943,0,
0.005889926,0,
0.00382562,0,
0.002231346,0,
0.001485715,0,
0.002048677,0,
0.001591754,0,
0.001209276,0,
4.06E-04,279,
-1.92E-04,279,
-1.70E-04,279,
-2.88E-04,277,
8.02E-05,277,
7.22E-04,277,
4.81E-04,276,
-5.24E-05,276,
-0.001394801,276,
-0.00316435,262,
-0.004216669,262,
-0.005190677,262,
-0.005414853,0,
-0.003092762,0,
8.39E-05,0,
0.003001679,0,
0.00381016,0,
0.004547892,254,
0.004299853,254,
0.003773021,254,
0.002967734,245,
0.001219023,245,
-1.39E-04,245,
-0.00125885,278,
-0.002351164,278,
-9.73E-04,278,
0.002769773,336,
0.005016075,336,
0.003453561,336,
0.001566379,336,
4.34E-04,336,
-0.001589233,0,
-0.004348083,0,
-0.00568121,0,
