samples,frequencies,BPM
-0.05312934,1,
0.003310864,1,
0.10498223,1,
0.08503048,1,
0.055171378,1,
0.00703841,1,
0.07526603,1,
0.001823132,1,
0.00164971,1,
-0.10798968,1,
-0.056725137,1,
-0.023312496,1,
-0.022761125,1,
-0.044790413,1,
0.004472879,1,
0.024519114,1,
0.079833984,1,
0.04473114,1,
0.020145416,1,
-0.01250047,1,
0.047883548,1,
2.67E-04,1,
-0.040159665,1,
-0.0538066,1,
-0.03959597,1,
0.002189636,4,
-0.011164445,4,
-0.001656752,4,
-0.016188694,4,
0.035979345,4,
0.060286887,4,
-1.17E-05,4,
0.013061817,4,
0.005749629,4,
-0.007865906,2,
0.016918477,2,
-0.041012105,2,
-0.028428884,2,
-0.015609155,2,
0.00232227,2,
-0.004224337,2,
-0.001917032,2,
-0.008216565,2,
0.038777277,2,
0.021119045,4,
8.74E-04,4,
-0.003535637,4,
0.003222539,4,
0.012225225,4,
-0.00630188,4,
-0.03455822,4,
0.007523463,4,
-0.018474579,4,
-0.003255111,4,
0.005226429,1,
-0.020478176,1,
0.017832829,1,
0.01645719,1,
0.009901194,1,
0.012255742,1,
-3.43E-05,1,
-0.008703672,1,
0.011458177,1,
-0.013695937,1,
-0.011805608,1,
-0.001909403,1,
-0.00380384,1,
-0.006715628,1,
-0.003324362,1,
-0.006181864,1,
0.022255238,1,
0.011871338,1,
-7.00E-04,1,
2.91E-04,7,
-0.004799476,7,
0.008528196,7,
-0.006402529,7,
-0.01001182,7,
0.001040239,7,
0.00293673,7,
-0.01235023,7,
0.00637612,7,
0.001103328,7,
-0.00259106,4,
0.003724025,4,
0.005430662,4,
-0.010490124,4,
0.009507692,4,
0.010931749,4,
-0.008768522,4,
0.002474271,4,
-0.00196633,4,
-0.008258233,4,
0.00382262,5,
-0.002629794,5,
-0.005116389,5,
-9.57E-04,5,
-0.004149511,5,
0.015154325,5,
-0.002643585,5,
-0.002057296,5,
-0.00114793,5,
0.018532386,4,
-0.007658151,4,
-0.00947072,4,
0.005179772,4,
-0.008338342,4,
9.25E-04,4,
-0.004197634,4,
3.47E-04,4,
0.01142766,4,
-0.007199214,4,
0.001994206,4,
0.008318388,4,
-0.011334932,4,
0.011175596,4,
-0.002146207,4,
-0.005388407,4,
0.006913112,4,
-0.003758944,4,
-0.012834696,4,
0.012499003,4,
-0.003556472,6,
-0.001672598,6,
-4.95E-04,6,
0.009578705,6,
-0.006562747,6,
0.003633939,6,
-2.38E-05,6,
0.002400032,6,
-0.005339109,6,
-0.003764813,6,
0.008713942,4,
-0.005313873,4,
-5.86E-04,4,
-0.004858457,4,
0.002265637,4,
0.00510025,4,
-0.001928183,4,
0.0066006,4,
-0.004415365,4,
-0.00511815,6,
0.01235199,6,
-0.016780267,6,
0.00927705,6,
-0.007141407,6,
0.008771749,6,
-0.006189786,6,
0.004116645,6,
-0.001753294,6,
8.18E-04,6,
-0.001600119,7,
1.95E-04,7,
0.002433777,7,
-0.004943848,7,
0.00389686,7,
0.001310202,7,
-0.004048861,7,
0.003108098,7,
0.001114772,7,
-0.006354992,7,
0.005046845,6,
0.001944909,6,
-0.003181164,6,
0.002803216,6,
-0.005291865,6,
0.001867441,6,
0.002407954,6,
-0.002785022,6,
8.04E-04,6,
-0.002462827,6,
0.003510695,3,
9.04E-04,3,
8.69E-04,3,
-0.004324399,3,
0.001097166,3,
2.25E-04,3,
-0.003751608,3,
0.005904858,3,
-0.002813193,3,
-0.001038771,4,
0.002468109,4,
1.88E-04,4,
-4.22E-04,4,
-0.001259144,4,
0.001288781,4,
-5.51E-04,4,
-0.002740126,4,
0.001570188,4,
-0.001175807,4,
0.0056883,4,
-0.006893745,4,
0.003325829,4,
-5.72E-04,4,
0.003660642,4,
-0.004729345,4,
4.85E-04,4,
6.09E-04,4,
3.60E-04,4,
-6.84E-04,4,
-0.003322895,5,
0.00846628,5,
-0.007853875,5,
0.00836123,5,
-0.00493299,5,
-0.00136214,5,
9.40E-04,5,
-4.38E-04,5,
-0.00242468,5,
0.005013686,12,
-0.007548699,12,
0.008347144,12,
-0.002894768,12,
3.89E-04,12,
-0.003022121,12,
0.003467853,12,
-9.65E-04,12,
1.82E-04,12,
-0.001597185,12,
1.70E-04,7,
0.001470126,7,
-0.001895318,7,
0.002826691,7,
-0.002270625,7,
6.84E-05,7,
-0.001337785,7,
0.001840445,7,
-5.14E-04,7,
3.37E-04,7,
4.07E-04,4,
-4.65E-04,4,
-6.57E-05,4,
9.70E-04,4,
-0.002527971,4,
0.001560798,4,
-8.93E-04,4,
4.68E-04,4,
0.001722483,4,
-0.003069951,4,
0.001961635,3,
0.001737154,3,
-0.005069733,3,
0.003854312,3,
-4.11E-05,3,
-0.003579066,3,
0.002788544,3,
0.001440782,3,
-0.002625099,3,
-6.10E-04,9,
0.001993913,9,
6.19E-04,9,
-0.001125923,9,
1.55E-04,9,
5.91E-04,9,
-5.68E-04,9,
-0.001396179,9,
0.001897372,9,
-0.001223344,9,
7.15E-04,3,
-0.00178117,3,
5.92E-04,3,
-8.81E-04,3,
0.002457252,3,
0.001026447,3,
-0.002300849,3,
-0.002155304,3,
0.005569458,3,
-0.005677444,3,
0.00174185,7,
0.001792321,7,
-0.001889449,7,
-6.25E-05,7,
0.002868946,7,
-0.002838135,7,
4.69E-04,7,
-0.001348642,7,
9.11E-04,7,
0.001370357,7,
-0.001740969,3,
0.001420535,3,
-3.59E-04,3,
-0.002792358,3,
0.002866011,3,
0.001180796,3,
-0.003022121,3,
8.43E-04,3,
0.001552288,3,
-0.001979241,5,
0.001252688,5,
1.32E-04,5,
-0.00163269,5,
0.001244765,5,
-3.79E-04,5,
0.001971318,5,
-0.003351945,5,
0.001483917,5,
-8.74E-04,5,
0.001638266,4,
-0.001247993,4,
-2.06E-04,4,
6.16E-06,4,
8.70E-04,4,
-4.91E-04,4,
0.001643254,4,
-0.004004845,4,
0.003219311,4,
-0.001078973,4,
-2.45E-04,4,
6.45E-04,4,
-3.62E-04,4,
-9.01E-04,4,
3.63E-04,4,
7.60E-04,4,
-7.44E-04,4,
0.001021165,4,
-6.26E-04,4,
-0.00136977,4,
0.002158532,4,
-0.001855997,4,
7.03E-04,4,
2.21E-04,4,
-0.001403809,4,
0.001921727,4,
5.89E-04,4,
-0.002127427,4,
6.95E-04,4,
-2.02E-05,4,
6.34E-04,4,
-0.001753587,4,
3.56E-04,4,
0.001362434,4,
-0.001316071,4,
6.27E-04,4,
-3.37E-04,4,
8.35E-04,4,
-8.86E-04,4,
2.85E-04,4,
-1.47E-04,4,
-0.001340132,4,
0.001522358,4,
-3.18E-04,4,
2.15E-04,4,
-3.44E-04,4,
8.53E-04,4,
-0.001740969,4,
3.58E-04,4,
5.19E-04,4,
-4.63E-04,4,
0.001243885,4,
-6.74E-04,4,
-0.001137954,4,
8.42E-04,4,
3.77E-04,4,
-9.85E-04,4,
6.86E-04,4,
-0.00110949,5,
0.001236842,5,
-6.91E-04,5,
4.68E-04,5,
-6.55E-04,5,
1.00E-04,5,
-4.72E-05,5,
5.46E-04,5,
-4.49E-04,5,
2.01E-04,5,
-5.44E-04,7,
0.001565787,7,
-0.002029712,7,
5.38E-04,7,
4.33E-04,7,
-4.31E-04,7,
3.73E-04,7,
-9.12E-04,7,
6.84E-04,7,
1.61E-04,7,
-5.63E-04,6,
1.45E-04,6,
-2.46E-05,6,
1.69E-04,6,
-3.19E-04,6,
7.37E-04,6,
-7.46E-04,6,
-2.05E-06,6,
-2.27E-04,6,
2.33E-04,6,
3.22E-04,6,
-9.50E-04,6,
8.54E-04,6,
-6.87E-04,6,
5.70E-04,6,
-4.44E-04,6,
1.96E-04,6,
1.75E-04,6,
-4.14E-04,6,
-1.59E-04,7,
8.19E-05,7,
3.81E-06,7,
1.96E-04,7,
5.08E-05,7,
-3.51E-04,7,
1.47E-04,7,
-2.70E-05,7,
-2.84E-04,7,
6.00E-04,7,
-7.40E-04,5,
-4.72E-05,5,
3.67E-04,5,
-3.20E-04,5,
2.55E-04,5,
3.37E-04,5,
-5.95E-04,5,
9.33E-05,5,
-2.18E-04,5,
5.06E-04,5,
-8.75E-04,5,
6.39E-04,5,
-6.51E-05,5,
-3.02E-05,5,
-3.28E-04,5,
3.02E-04,5,
-2.64E-04,5,
2.07E-04,5,
-3.04E-04,5,
3.05E-05,5,
8.60E-05,4,
2.75E-04,4,
-4.57E-04,4,
2.81E-04,4,
-3.75E-04,4,
-2.24E-04,4,
3.99E-04,4,
1.12E-05,4,
-1.66E-04,4,
-7.01E-05,4,
5.22E-05,4,
1.80E-04,4,
-3.34E-04,4,
3.81E-06,4,
1.31E-04,4,
-2.52E-04,4,
7.37E-05,4,
-1.00E-04,4,
1.38E-04,4,
-2.87E-04,8,
4.25E-04,8,
-4.68E-04,8,
3.02E-04,8,
-1.10E-04,8,
-2.31E-04,8,
-9.30E-05,8,
-1.50E-05,8,
1.35E-05,8,
2.03E-04,8,
-2.48E-04,3,
2.56E-04,3,
-3.23E-04,3,
6.66E-05,3,
1.13E-04,3,
-3.10E-04,3,
-1.09E-05,3,
2.08E-04,3,
-1.05E-04,3,
-1.58E-04,5,
-1.44E-04,5,
5.02E-04,5,
-4.09E-04,5,
-1.14E-04,5,
2.48E-04,5,
-1.28E-04,5,
-1.94E-04,5,
3.30E-04,5,
-3.63E-04,5,
2.29E-05,3,
8.63E-05,3,
-6.98E-05,3,
-8.74E-05,3,
-5.87E-06,3,
-8.80E-07,3,
1.82E-04,3,
-3.43E-04,3,
3.32E-05,3,
2.37E-04,3,
-2.60E-04,4,
7.31E-05,4,
-2.67E-05,4,
-1.81E-04,4,
7.37E-05,4,
-6.72E-05,4,
-6.46E-06,4,
6.46E-06,4,
-8.16E-05,4,
2.91E-05,4,
5.58E-06,11,
-6.22E-05,11,
-1.94E-05,11,
-1.20E-05,11,
-7.95E-05,11,
2.41E-05,11,
-1.04E-04,11,
7.31E-05,11,
0,11,
-5.46E-05,4,
-3.64E-05,4,
-2.02E-05,4,
-5.96E-05,4,
4.40E-06,4,
-6.02E-05,4,
4.20E-05,4,
-9.74E-05,4,
-3.81E-05,4,
7.78E-05,4,
-8.77E-05,0,
-3.05E-05,0,
-1.53E-05,0,
-8.19E-05,0,
5.22E-05,0,
-4.37E-05,0,
-4.11E-05,0,
1.85E-05,0,
-9.13E-05,0,
1.23E-05,0,
1.47E-05,0,
-5.25E-05,0,
-7.04E-06,0,
1.41E-05,0,
-3.84E-05,0,
-2.73E-05,0,
-1.44E-05,0,
-1.79E-05,0,
2.64E-06,0,
-2.88E-05,0,
-2.29E-05,0,
1.61E-05,0,
-3.14E-05,0,
-2.35E-06,0,
-1.76E-05,0,
-2.41E-05,0,
-1.47E-06,0,
-1.50E-05,0,
-4.40E-06,0,
-1.35E-05,0,
-1.38E-05,0,
-2.64E-06,0,
-1.03E-05,0,
-1.17E-06,0,
-1.26E-05,0,
-9.98E-06,0,
-4.11E-06,0,
-1.23E-05,0,
-6.46E-06,0,
-1.03E-05,0,
-7.34E-06,0,
-7.92E-06,0,
-3.23E-06,0,
-2.93E-06,0,
-6.75E-06,0,
-3.81E-06,0,
-5.28E-06,0,
-9.39E-06,0,
-7.04E-06,0,
-8.51E-06,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
