samples,frequencies,BPM
-0.23656975,3,
0.20026687,3,
-0.03553301,3,
-0.012017751,3,
-0.1043515,3,
0.08707707,3,
0.054439537,3,
-0.012326842,3,
-0.013506155,0,
-0.024911484,0,
-0.022399656,0,
-0.01736448,1,
-0.021417849,1,
-0.15253857,3,
0.15893668,3,
0.03297918,11,
-0.027399596,11,
-0.08919551,11,
0.20062333,11,
-0.016877295,3,
-0.19907877,3,
0.19781779,3,
-0.026238183,3,
0.011735564,3,
-0.11667213,3,
0.12966353,3,
0.018842144,3,
-0.019298734,3,
-0.006985483,0,
-0.022486132,0,
-0.020899955,0,
-0.01690901,0,
-0.11990987,3,
-0.052038066,3,
0.19901606,11,
0.007578495,11,
-0.1923597,11,
0.17391708,11,
0.048015967,3,
-0.045431145,3,
-0.066948555,3,
0.12893029,2,
0.042292465,2,
-0.22452822,3,
0.20563199,3,
-0.051672816,3,
-0.02384527,3,
0.038463898,2,
-0.007256036,2,
-0.020875568,0,
-0.021014564,0,
-0.017125754,0,
-0.2795352,0,
0.26646343,1,
-0.001532815,1,
-0.049246624,11,
-0.023265515,3,
0.13285658,3,
0.054291926,1,
-0.23197332,1,
0.16615452,2,
0.03585659,2,
-0.0655968,3,
-0.013007838,3,
0.06911745,3,
0.097329654,3,
-0.1928885,2,
0.122587204,2,
-0.014586016,0,
-0.021344015,0,
-0.020699041,0,
-0.018184416,2,
-0.14526117,2,
0.14979008,11,
-0.017900776,11,
-0.19011831,1,
0.24903044,1,
-0.004488199,11,
-0.0802595,11,
-0.002158772,11,
0.08366504,11,
0.06982334,3,
-0.2474917,3,
0.18638265,3,
0.030988095,3,
-0.0990164,2,
0.020799778,3,
0.03971117,3,
0.036500614,3,
-0.02136018,3,
-0.01512108,0,
-0.024132324,0,
0.027541723,3,
-0.16313581,3,
0.020106029,4,
0.078019515,4,
-0.004100576,5,
-0.013159644,5,
0.047007866,6,
0.041740283,6,
0.03249725,6,
0.005239056,6,
-0.020743564,6,
-0.012155237,6,
0.043469317,6,
-0.03502832,6,
-0.005554915,6,
-0.022564104,6,
-0.013717976,6,
0.045669366,6,
-0.011240157,6,
-0.018454019,0,
-0.022490103,0,
-0.12505977,3,
0.10636696,3,
-9.03E-04,4,
0.034065753,3,
0.03140022,3,
-0.132936,1,
0.062734544,1,
0.04536917,3,
0.10238279,3,
-0.25435597,3,
0.1724731,3,
0.03674074,3,
-0.12817982,3,
0.038808227,3,
0.017342666,3,
0.046734855,2,
-0.009923136,2,
0.003026644,0,
-0.023611132,3,
-0.024813488,3,
-0.03413209,4,
-0.032479297,4,
0.07940203,5,
-0.04523034,5,
0.036280457,7,
0.015269417,7,
0.05505442,7,
-0.033866122,7,
0.028170757,7,
-0.001034275,7,
0.013972756,7,
0.016717212,7,
-0.061507914,7,
0.01051598,7,
-0.036016896,7,
6.04E-04,7,
0.031952903,7,
-0.017871018,0,
-0.024116887,0,
-0.023971234,3,
-0.037276305,3,
-0.09044569,3,
0.09869886,3,
0.017782083,4,
0.011095568,4,
0.07550002,3,
-0.23141934,3,
0.17202596,3,
0.024920378,3,
-0.063482605,3,
-0.010395163,3,
0.04406255,3,
0.11860006,3,
-0.25132328,3,
0.17243819,3,
0.00131484,3,
-0.004455142,0,
-0.018615667,0,
-0.024418538,0,
-0.021848539,0,
-0.07669595,1,
0.001164937,1,
-0.012598178,1,
-0.06471986,1,
0.18260968,1,
0.023114046,11,
-0.20162131,11,
0.16820008,11,
0.03063023,11,
-0.04981027,3,
-0.0561632,3,
0.1004911,3,
0.070361644,3,
-0.23653792,3,
0.19584204,3,
-0.02962711,1,
-0.001124385,1,
-0.014776862,0,
-0.021687394,0,
-0.019861093,0,
-0.015266397,1,
-0.022820057,1,
-0.19638929,3,
0.23734896,3,
0.004835661,11,
-0.0467777,11,
-0.033229034,11,
0.115451425,11,
0.057115752,1,
-0.22548582,1,
0.16714142,2,
0.032794595,2,
-0.06685643,3,
-0.005558887,3,
0.046535674,3,
0.032275304,3,
-0.019544171,3,
-0.00562226,0,
-0.02290737,0,
-0.02111614,0,
-0.016999902,0,
-0.16541994,3,
0.072891034,3,
0.14584903,11,
-0.017847303,11,
-0.19139528,11,
0.2217936,11,
0.005576002,3,
-0.09859863,2,
0.014288839,2,
0.061907224,3,
0.09760804,3,
-0.24533169,3,
0.187271,3,
0.024706487,3,
-0.0923032,3,
0.06689995,3,
-0.009184975,3,
-0.021250214,0,
-0.021622399,0,
-0.017728163,2,
-0.29817012,2,
0.33839872,11,
-0.042273615,11,
-0.13142265,11,
0.10366983,3,
0.08722921,3,
0.002649705,11,
-0.17902443,11,
0.21758123,3,
0.003187454,3,
-0.15209736,3,
0.06628859,3,
0.035976063,3,
0.10010902,3,
-0.25682932,3,
0.16900569,3,
0.019303488,1,
-0.017829012,0,
-0.018230842,0,
-0.023760755,3,
0.13487585,3,
-0.17841682,4,
0.00846063,4,
0.07181475,5,
-0.040608574,5,
0.027034683,6,
-0.00158791,6,
0.007237577,6,
-0.003701935,6,
0.014372348,6,
0.04410965,6,
-0.036204387,6,
-0.012839085,6,
-0.005906349,6,
-0.018983154,6,
0.048374392,6,
-0.023597483,6,
-0.008658133,6,
-0.020059267,0,
-0.022586476,0,
-0.022003254,3,
-0.0723228,3,
0.051800683,2,
0.05685672,2,
0.02188143,2,
-0.02848052,2,
0.009026458,3,
-0.14812309,3,
0.1902199,3,
0.04350556,3,
-0.18329671,3,
0.102120906,3,
0.004920736,3,
0.0852426,3,
-0.23519349,3,
0.14297979,3,
0.036596037,3,
0.002436708,1,
-0.002160506,1,
-0.024162976,1,
-0.024037795,1,
0.05541396,4,
-0.030485641,5,
-0.077575505,5,
0.1061778,6,
-0.088212974,6,
0.078022085,7,
-0.013381477,7,
0.060223613,7,
-0.031206463,7,
0.006549813,7,
-4.01E-04,7,
-0.031132909,7,
0.043901965,7,
-0.02715757,7,
-0.03164627,7,
0.023555981,7,
-5.89E-04,0,
-0.01374365,0,
-0.022948034,0,
-0.022460625,0,
-0.03164974,0,
-0.018737996,0,
-0.008606506,0,
-0.003942619,0,
-0.001796879,0,
-8.11E-04,0,
-3.55E-04,0,
-1.48E-04,0,
-5.40E-05,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
