samples,frequencies,BPM
-0.4838425,2,
-0.4829162,2,
-0.24518429,2,
0.47875527,2,
0.48015007,2,
0.47181445,2,
0.47750032,2,
0.08867997,2,
-0.4650918,2,
-0.48510918,2,
-0.48253474,2,
-0.4821963,2,
-0.023233462,2,
0.46727398,2,
0.47342545,2,
0.4743214,2,
0.47268793,1,
0.07155394,1,
-0.47193772,1,
-0.47173816,1,
-0.48188332,1,
-0.47995347,1,
-0.22782154,1,
0.4715709,1,
0.47486034,1,
0.4741111,1,
0.47519684,1,
0.46876955,1,
-0.43686596,1,
-0.4711464,1,
-0.47540027,1,
-0.47559687,1,
-0.47236514,1,
0.017907558,1,
0.47845888,1,
0.47466472,1,
0.47278672,1,
0.46816704,1,
0.47353205,1,
-0.42125797,1,
-0.48061466,1,
-0.47647524,1,
-0.47247273,1,
-0.47665423,1,
-0.27331522,1,
0.46608558,1,
0.47753063,1,
0.47968838,1,
0.47037172,1,
0.4643142,1,
0.16197693,1,
-0.4719739,1,
-0.47287965,1,
-0.4751665,1,
-0.4714046,1,
-0.47378635,1,
-0.2132758,1,
0.47281703,1,
0.47088525,1,
0.47220668,1,
0.47405437,1,
0.47224483,1,
0.43370858,1,
-0.46705684,1,
-0.47320145,1,
-0.47337946,1,
-0.47614366,1,
-0.4721294,1,
-0.4693036,1,
0.11251303,1,
0.47243556,1,
0.47092438,1,
0.46860424,1,
0.47052333,1,
0.4744241,1,
0.47463733,1,
-0.46544197,1,
-0.4703189,1,
-0.4711914,1,
-0.47577196,1,
-0.47210205,1,
-0.47237396,1,
-0.3214792,1,
0.47244045,1,
0.4725764,1,
0.47172838,1,
0.47211963,1,
0.47185653,1,
0.47417468,1,
0.38507998,1,
-0.47687432,1,
-0.47647622,1,
-0.46962443,1,
-0.47124812,1,
-0.47178608,1,
-0.47355065,1,
-0.47465298,1,
0.27392656,1,
0.46720356,1,
0.477426,1,
0.47646645,1,
0.46999025,1,
0.46783936,1,
0.47145355,1,
0.2675032,1,
-0.46997657,1,
-0.4688263,1,
-0.4716198,1,
-0.47649676,1,
-0.47455028,1,
-0.47900173,1,
-0.47398004,1,
-0.117615916,1,
0.46987873,1,
0.4723456,1,
0.47604975,1,
0.47527802,1,
0.47113857,1,
0.471879,1,
0.47424412,1,
0.2640504,1,
-0.47525552,1,
-0.4741346,1,
-0.4725412,1,
-0.47139877,1,
-0.4722644,1,
-0.4716022,1,
-0.47303027,1,
-0.47270846,1,
0.23306821,1,
0.47376388,1,
0.47185162,1,
0.47374725,1,
0.47491318,1,
0.4749699,1,
0.47551864,1,
0.4742637,1,
0.47418445,1,
-0.39534542,1,
-0.47126865,1,
-0.4722693,1,
-0.4727613,1,
-0.4733697,1,
-0.47438204,1,
-0.47178805,1,
-0.47188783,1,
-0.47270846,1,
0.2004506,1,
0.46830788,1,
0.46216816,1,
0.46678102,1,
0.4642379,1,
0.46807703,1,
0.47002155,1,
0.47548732,1,
0.4751098,1,
0.40134037,1,
-0.47557437,1,
-0.47351053,1,
-0.4747733,1,
-0.4726312,1,
-0.47318092,1,
-0.4715533,1,
-0.47003624,1,
-0.46804085,1,
-0.4790761,1,
-0.47424904,1,
0.46410194,1,
0.47866428,1,
0.48075062,1,
0.4688801,1,
0.47530735,1,
0.47079426,1,
0.46550065,1,
0.46446678,1,
0.4813434,1,
0.46814257,1,
0.06870465,1,
-0.4805423,1,
-0.47522128,1,
-0.4813287,1,
-0.4810519,1,
-0.47491318,1,
-0.4755079,1,
-0.47434098,1,
-0.47291878,1,
-0.47106814,1,
-0.47090676,1,
-0.23821317,1,
0.47146234,1,
0.4744867,1,
0.47249132,1,
0.47329044,1,
0.4726185,1,
0.47285616,1,
0.47248057,1,
0.4728239,0,
0.47333544,0,
0.4725774,0,
0.47295788,0,
0.015772305,0,
-0.47456104,0,
-0.47409838,0,
-0.4734978,0,
-0.4725921,0,
-0.47352618,0,
-0.4730743,0,
-0.4728151,0,
-0.47265664,0,
-0.47334427,0,
-0.47286204,0,
-0.47292757,0,
-0.4483629,0,
0.47402796,1,
0.47409838,1,
0.47313103,1,
0.4728904,1,
0.47318774,1,
0.47253338,1,
0.47133029,1,
0.47043726,1,
0.47197488,1,
0.4745542,1,
0.47370714,1,
0.47546974,1,
0.4753367,1,
-0.27369767,1,
-0.4718487,1,
-0.47277108,1,
-0.47359073,1,
-0.47313005,1,
-0.4734714,1,
-0.47359073,1,
-0.4735438,1,
-0.47349,1,
-0.47337458,1,
-0.4736602,1,
-0.47178316,1,
-0.47370812,1,
-0.47450823,1,
0.44310936,1,
0.4737091,1,
0.47333252,1,
0.4726752,1,
0.4730694,1,
0.474071,1,
0.47117084,1,
0.46833527,1,
0.46652377,1,
0.46951097,1,
0.46987092,1,
0.4702289,1,
0.47342446,1,
0.3612215,1,
-0.4767677,1,
-0.47601357,1,
-0.47368562,1,
-0.4725862,1,
-0.4727613,1,
-0.47333935,1,
-0.47359955,1,
-0.47356334,1,
-0.47331002,0,
-0.47279552,0,
-0.4727564,0,
-0.47644588,0,
-0.4718027,0,
-0.19971211,0,
0.48525295,0,
0.47542766,0,
0.4766523,0,
0.4761104,0,
0.47746706,0,
0.47833076,0,
0.47632462,0,
0.47420597,0,
0.47386852,0,
0.47400156,0,
0.47399372,0,
0.47315937,0,
0.47097132,0,
0.05815946,0,
-0.46734735,0,
-0.46524927,0,
-0.46410975,0,
-0.4627668,0,
-0.46147662,0,
-0.4595282,0,
-0.45784974,0,
-0.45631602,0,
-0.4546268,0,
-0.45269305,0,
-0.4514078,0,
-0.45862538,0,
-0.46281862,0,
0.087857366,1,
0.4375213,1,
0.45264217,1,
0.4569342,1,
0.45294052,1,
0.4507896,1,
0.45175698,1,
0.4455185,1,
0.43844566,1,
0.43703616,1,
0.43194598,1,
0.42921603,1,
0.4265966,1,
0.42883945,1,
-0.20498128,1,
-0.42485455,1,
-0.42574075,1,
-0.42223123,1,
-0.42112106,1,
-0.41978297,1,
-0.41855347,1,
-0.41727504,1,
-0.4156269,1,
-0.41372347,1,
-0.4117369,1,
-0.4104575,1,
-0.41166842,1,
-0.40701938,1,
0.3039179,1,
0.40321544,1,
0.40031433,1,
0.40622222,1,
0.3965143,1,
0.3928297,1,
0.39345178,1,
0.3936611,1,
0.39418244,1,
0.39486322,1,
0.38713306,1,
0.38366854,1,
0.38098946,1,
0.3766896,1,
-0.37562248,1,
-0.37693217,1,
-0.38001916,1,
-0.3801297,1,
-0.379981,1,
-0.378148,1,
-0.37677178,1,
-0.3754239,0,
-0.3738814,0,
-0.37260494,0,
-0.37067217,0,
-0.3703435,0,
-0.37086388,0,
-0.24433038,0,
0.363928,0,
0.36541083,0,
0.36552134,0,
0.35928482,0,
0.3613467,0,
0.35788903,0,
0.3564502,0,
0.35769928,0,
0.35878596,0,
0.35630837,0,
0.35529405,0,
0.34291878,0,
0.34789157,0,
0.12654427,0,
-0.346755,0,
-0.3466797,0,
-0.343848,0,
-0.3401546,0,
-0.33872262,0,
-0.33720455,0,
-0.33572367,0,
-0.3341655,0,
-0.33258486,0,
-0.33074793,0,
-0.32680705,0,
-0.3324489,1,
-0.33169574,1,
-0.031558305,1,
0.3255433,1,
0.32561082,1,
0.3383108,1,
0.3253252,1,
0.32351664,1,
0.3186485,1,
0.31799805,1,
0.3137334,1,
0.3111355,1,
0.3107609,1,
0.3071506,1,
0.3107873,1,
0.30693543,1,
-0.048567943,1,
-0.30551812,1,
-0.30582526,1,
-0.30181688,1,
-0.29848537,1,
-0.29723924,1,
-0.29576227,1,
-0.2943381,1,
-0.2928543,1,
-0.29134798,1,
-0.28962356,1,
-0.28738657,1,
-0.2892675,1,
-0.28864542,1,
0.11811476,1,
0.28442088,1,
0.28382325,1,
0.2860876,1,
0.27953905,1,
0.27904412,1,
0.27789873,1,
0.27522942,1,
0.26875618,1,
0.26661113,1,
0.26692414,1,
0.26602623,1,
0.2676597,1,
0.26433894,1,
-0.17750275,1,
-0.26411986,1,
-0.2664644,1,
-0.26029634,1,
-0.25711158,1,
-0.25600627,0,
-0.25453323,0,
-0.25312278,0,
-0.2516321,0,
-0.2500387,0,
-0.24834168,0,
-0.2457242,0,
-0.2494724,0,
-0.24492311,0,
0.21796398,0,
0.24276048,0,
0.24252377,0,
0.24163564,0,
0.2385878,0,
0.23720472,0,
0.23443173,0,
0.23361695,0,
0.23350838,0,
0.23381257,0,
0.23184067,0,
0.2281091,0,
0.22708893,0,
0.1902722,0,
-0.22605114,0,
-0.22327423,0,
-0.2255288,0,
-0.21817036,0,
-0.2159461,0,
-0.21470681,0,
-0.21326505,0,
-0.2117597,0,
-0.21024948,0,
-0.20867273,0,
-0.20684853,0,
-0.20540188,0,
-0.20658639,0,
-0.1268338,0,
0.20356202,0,
0.2013896,0,
0.19821264,0,
0.1977089,0,
0.19611554,0,
0.1963591,0,
0.19636986,0,
0.19390008,0,
0.18941635,0,
0.18633524,0,
0.18603104,0,
0.18715394,0,
0.18235818,0,
0.07512606,1,
-0.17825787,1,
-0.17674959,1,
-0.17485887,1,
-0.17586243,1,
-0.17502418,1,
-0.17338288,1,
-0.1719059,1,
-0.17041524,1,
-0.16897935,1,
-0.16749161,1,
-0.16620733,1,
-0.16497098,1,
-0.16041584,1,
-0.026814386,1,
0.15687306,1,
0.15689947,1,
0.15916775,1,
0.15826592,1,
0.15568367,1,
0.15199514,1,
0.14951558,1,
0.14953613,1,
0.14867146,1,
0.14632396,1,
0.14571263,1,
0.14267848,1,
0.14081807,1,
-0.009569021,1,
-0.13696817,1,
-0.13523982,1,
-0.13504322,1,
-0.1345874,1,
-0.13365819,1,
-0.13205014,1,
-0.13058296,1,
-0.1291451,1,
-0.12762314,1,
-0.12606987,1,
-0.12460757,1,
-0.1229917,1,
-0.1219187,1,
0.031986725,1,
0.11783893,1,
0.11781839,1,
0.116552696,1,
0.11501214,1,
0.11357527,1,
0.111705095,1,
0.1108326,0,
0.10904165,0,
0.10672447,0,
0.1058823,0,
0.10416764,0,
0.10196979,0,
0.10021796,0,
-0.048754763,0,
-0.09835854,0,
-0.09540558,0,
-0.09601593,0,
-0.093145125,0,
-0.0921445,0,
-0.090675354,0,
-0.08925316,0,
-0.08777912,0,
-0.08626009,0,
-0.084772356,0,
-0.08335602,0,
-0.081798844,0,
-0.080206454,0,
0.053100586,0,
0.07690625,0,
0.07521898,0,
0.07422814,0,
0.07250761,0,
0.07162827,0,
0.07053082,0,
0.06909786,0,
0.06729126,0,
0.0655991,0,
0.06403116,0,
0.062529735,1,
0.06120437,1,
0.060036488,1,
-0.051289093,1,
-0.056483928,1,
-0.05488371,1,
-0.053663988,1,
-0.052317105,1,
-0.05085676,1,
-0.04936805,1,
-0.047898903,1,
-0.046414103,1,
-0.044924416,1,
-0.043451358,1,
-0.042001773,1,
-0.04046122,1,
-0.036139853,1,
0.037539553,1,
0.0360215,1,
0.034614954,1,
0.03314874,1,
0.031572,1,
0.030184036,1,
0.028725648,1,
0.027179228,1,
0.025657263,1,
0.024136273,1,
0.02266517,1,
0.021184284,1,
0.01974546,1,
0.013715304,1,
-0.01687759,1,
-0.015363448,1,
-0.014017545,0,
-0.012466235,0,
-0.010952094,0,
-0.009490771,0,
-0.008016733,0,
-0.00653487,0,
-0.005058875,0,
-0.003591684,0,
-0.00211569,0,
-6.45E-04,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
